Tweet,Traduzido,Sentiment
a deputada esta certissima enquanto jairbolsonaro e joicehasselmann ficam nessa picuinha sem sentido a reformadaprevidencia desce pelo ralo,the deputy this certissima while jairbolsonaro and joicehasselmann are in this meaningless picuinha the renovated preview descends by the drain,-0.5
retomada do emprego depende de crescimento economico retomada do emprego depende da cassacao da dilma retomada do emprego depende da venda do presal retomada do emprego depende da reforma trabalhista retomada do emprego depende da reforma da previdencia,resumption of employment depends on economic growth resumption of employment depends on the cancellation of dilma resumption of employment depends on the sale of the prisoner resumption of employment depends on the labor reform resumption of employment depends on the social security reform reform,0.11666666666666667
diabrasilnasruas nao vamos desistir reforma da previdencia pacote anticrime lava jato poderes da receita em denunciar crimes ao mp ministerio voto nomina o brasil contra o centrao,diabrasilnasruas we will not give up social security reform package lava jato powers of revenue in denouncing crimes to mp ministerium vote nominates brazil against the center,-0.03333333333333334
analise de risco qual e a razao do otimismo do mercado nao encontro razao a falta de base parlamentar ainda e os militares ameacam a aprovacao da reforma da previdencia,risk analysis what is the reason for the optimism of the market i do not find the lack of parliamentary base yet and the military threaten the approval of the pension reform,-0.45
mais um dia que eu acordo pensando nela reforma da previdencia,another day that i wake up thinking on her social security reform,0.03333333333333333
ao aprovar a reforma da previdencia comecarao a minalo ate pq nao vai melhorar a economia rapidamente e e ano de eleicoes municipais e o bozo sera pessimo puxador de votos,when approving the reform of social security i start with minalo until because it will not improve the economy quickly and year of municipal elections and the bozo will be pessimal vote handle,0.18333333333333332
reforma da previdencia urgente necessaria e insuficiente muitas materias importantes e que devem ocupar o debate,reform of the urgent social security necessary and insufficient many important materials that should occupy the debate,0.23333333333333334
nao po e so os deputados de esquerda para com essa de pensar so em poder e comecar a pensar no povo e aprovar a reforma da previdencia pra comecar a engrenar vcs sao iguais aos politicos de esquerda que querem sabotar uma reforma que todos sabem que e preciso,not because the leftist deputies for this to think of only power and start thinking about the people and approving the reform of the social security to start to gear you are equal to the left politicians who want to sabotage a reform that everyone knows and needs,-0.003333333333333334
primeiro nos governos lula ele era da base aliada segundo voce ta simplesmente ignorando a liberacao massiva de emendas pela reforma da previdencia fazer o que nao tenho nada pra discutir com essa pessoa nao,first in lula governments he was the allied base according to you simply ignoring the massive release of amendments for the reform of social security do what i have nothing to discuss with this person,-0.10333333333333335
o proximo passo para a vitoria e a reforma da previdencia pautada para amanha davialcolumbre previdenciaoumorte porque o brasil nao pode mais esperar vamos expandir e fazer crescer exponencialmente nossa economia com mercado aberto e livre competicao,the next step to the victory and the reform of the social security guided to the tomorrow of the dolumbre previdenciament of the moving because brazil can no longer wait for us to expand and make exponentially our economy with open market and free competition,0.10833333333333334
ta de brincadeira com esses twits ne o mercado derretendo e o dr vem com essas ideologias ta pior que o pt va correr atras da reforma da previdencia e disso que o brasil precisa o sr e o presidente mais sem foco que ja tive o desprazer de votar,its kidding with these twits ne the market melting and dr comes with these ideologies its worse than the pt is going after the social security reform and what brazil needs the most focused president i had the displeasure of voting to vote,0.04444444444444443
o problema da esquerda e a reforma da previdencia tirar o pais do caos isso faria de bolsonaro um heroi nacional eles nao entendem que isso ja ocorreu e que nada abalara a popularidade do pr jairbolsonaro os sabotadores serao responsabilzados nas proximas eleicoes,the problem of the left and the reform of social security to take the country out of chaos this would make bolsonaro a national hero they do not understand that this has already occurred and that nothing shared the popularity of pr jairbolsonaro the saboteurs will be responsible in the next elections,0.058333333333333334
camaradeputados e senadofederal nao atrapalhem o pais nao enrolem a votacao da reforma da previdencia estamos de olho,camaradepatados and senatefederal do not disturb the country do not wrap the voting for the pension reform we are eyeing,0.0
obrigada por ser meu orgulho como deputado vc me representa valeu pela resistencia a reforma da previdencia,thank you for being my pride as a deputy you represent me was worth the resistance to the reform of the security,0.3
os brasileiros estao observando cada deputado pois sabemos que sem a nova reforma da previdencia o brasil acaba de falir de vez trilhaosemprevilegios,the brazilians are observing each deputy because we know that without the new reform of social security brazil has just failed to go through trails,-0.1101010101010101
mariana godoy nao faca como outros jornalistas nao tire de contexto ele diz que nao gostaria de fazer a reforma da previdencia mas sabe que tem que fazer senao o pais quebra,mariana godoy does not do as other journalists do not take out of context he says he would not like to make the reform of social security but knows that he has to do the country break,-0.04583333333333334
seu post ta okmas gostaria de falar sobre a reforma da previdencia os desentendimentos entre o legislativo e o executivo tem q acabar porque essa reforma precisa ser aprovada caso contrario podemos fazer as malas e mudar de pais pois o brasil vai falir caso nao haja aprovacao,your post is okmas i would like to talk about the reform of social security the disagreements between the legislature and the executive has to end because this reform needs to be approved if contrary we can pack and change parents because brazil will fail if there is no approval,-0.23333333333333334
a partir de amanha ficarei horas ligada na senado estou de nas e excelencias nome ridiculo o srs senadores da republica quero ver produtividade acabou o carnaval vamos votar votar votar e votar se ate julho a reforma da previdencia e nao acontece,from tomorrow i will spend hours on the senate i am in nas and excellent name ridiculo srs senators of the republic i want to see productivity is over the carnival we will vote to vote and vote if until july the pension reform and does not happen,1.0
precisamos manter o foco na reforma da previdencia o otimismo da equipe economica com a reforma,we need to keep the focus on social security reform the optimism of the economic team with the reform,0.11666666666666667
e a discussao da reforma da previdencia ta como milhoes em emendas para cada um que votae a favor eu sinceramente sou a favor da reforma mas aposto um dedo que vai ser tao justa quanto a liberdade do aecio neves,and the discussion of the reform of social security is as million amendments for everyone who votes for i am honestly in favor of the reform but i bet a finger that will be as fair as the freedom of aecio neves,0.4444444444444444
e aquilo com o cn e o stf que temos vai ser dificil e lento o combate contra a corrupcao precisamos analisar o contexto e entender que neste momento a reforma da previdencia que ja esta tao avancada e a prioridade foconasreformas,and that with the cn and the stf we have will be difficult and slow the fight against corruption we need to analyze the context and understand that at this moment the reform of the prevention that is already advanced and the priority foconasreformas,-0.13333333333333333
vamos ter que aguentar a esquerda nas ruas contra a reforma da previdencia no dia ministro sera que sai essa reforma o objetivo e derrubar o presidente,we will have to endure the left on the streets against the reform of social security on the day minister will be that this reform comes out the goal and overthrow the president,0.016666666666666666
deputado marcio nos eleitores sabendo a importancia da reforma da previdencia para o brasil estamos procurando apoio para que possamos construir um brasil mais justo qual a sua opiniao sobre ela,deputy marcio in voters knowing the importance of the social security reform for brazil we are seeking support so that we can build a fairer brazil what is his opinion about it,0.03333333333333333
concordo jairbolsonaro nosso presidente nao tenha medo ou receio queremos a reforma da previdencia sim use do contrato em branco que lhe demos para fazer tudo que o pais precisa jairbolsonaro nos representa reformadaprevidenciadeverdade,i agree jairbolsonaro our president is not afraid or fear we want the reform of the social security yes to use the blank contract we have given to do everything the country needs jairbolsonaro represents us reform,0.1111111111111111
queria ouvir um dracarys com o dragao apontando pra galera da cut que e contra a reforma da previdencia,i wanted to hear a dracary with the dragon pointing to the cut guys that it is against the reform of the social security,0.03333333333333333
eu quero acreditar que ha uma estrategia em curso que estao dando corda para os fdp traidores que sfmoro nao abriu mao de sua carreira por nada que estao aguardando a aprovacao da reforma da previdencia para que finalmente possamos ver o governo sentar a porrada nestes fdp,i want to believe that there is an ongoing strategy that is ropeing to the traitors fdp that sfmoro has not opened your career for anything that is awaiting the approval of the social security reform so that we can finally see the government sit down in these fdp,-0.04074074074074075
o que esperar de um governo que coloca militares e pessoas que nao tem conhecimento nas areas ministeriais aos quais sao designados isso mesmo artistas para discutir sobre a reforma da previdencia,what to expect from a government that puts military and people who are unaware of the ministerial areas to which this is designated artists to discuss the reform of social security,-0.022222222222222227
ja estamos no meio de outubro e o povo parece nao ter se dado conta que o congresso ainda nao votou uma misera reforma da previdencia e que isso compromete muito o governo para agora vemos stf botar mais cortina de fumaca pressionem alcolumbre reformadaprevidenciaja,we are already in the middle of october and the people seem to have not realized that the congress has not yet voted a misery reform of social security and that this compromises the government to now see stf put more smoke curtain press alcohumbre renovidenciaja,0.17777777777777778
e inaceitavel que deputados e senadores nao saibam que e vital a aprovacao da reforma da previdencia eles tem o dever de aprovala sem qualquer articulacao toma la da ca ou qualquer coisa que o valha caso contrario e melhor abaixar as portas euapoionovaprevidencia,it is unacceptable that deputies and senators do not know that it is vital to approve the pension reform they have the duty to approve without any articulation takes it from the ca or anything that goes the opposite and better lower the usapo learning doors and better down,0.1888888888888889
neste domingo sera a resposta do povo brasileiro sobre o sistema politico q agoniza e tenta sobreviver brasil nas ruas reforma da previdencia reforma tributaria mp pacote anticrimes do ministro moro e pelo brasil somos patriotas previdenciaanticrimeja,this sunday will be the response of the brazilian people about the political system that agonizes and tries to survive brazil in the streets of the social security reform of the moro moro package moro and in brazil we are patriotic previdenciaanticimeja,-0.022222222222222227
nao podemos atrasar com a reforma da previdencia ajude deputado nos orgulhe nao nos faca ter decepcao com vc euapoioareformadaprevidencia euapoioanovaprevidencia,we can not delay with the reform of social security help deputy us not to have disappointment with you euapoiorevadance euapoioneanovaparvidencia,-0.2833333333333333
so q a ingenuidade do moro fez esquecer q o presidente nao governa sozinho infelizmente depende desse congressocorrupto q sabe muito bem fazer pressao em troca da reforma da previdencia o presidente pode acabar cedendo essa e a realidade suja da politica,so that moros ingenuity made forget that the president does not rule alone unfortunately depends on this congressive congressman who knows very well to make pressure in exchange for the previdency reform the president may end up giving in this and the dirty reality of politics,-0.3
jornalcultura boa noite estao fazendo de tudo pra atrasar o que realmente e prioridade reforma da previdencia anti crime fiscal e politica,jornalcultura good night are doing everything to delay what really and priority reform of anti fiscal and political anti crime,0.3
mbl vcs foram piores e mais sem carater que os esquerdopata apoiaremos o presidente com a reforma da previdencia pacote anti crime e o lava toga mbltraidoresdobrasil diajuntospelobrasil na,mbl you guys were worse and more without character than the left wing we will support the president with the anti crime package reform and lava toga mbltraners of the diajuntospelobrasil in,0.033333333333333326
e estamos desempregados votem na reforma da previdencia precisamos trabalhar a hora e agora,and we are unemployed vote for the social security reform we need to work the time and now,0.03333333333333333
as manifestacoes nao sao progoverno sao probrasil se voces acham que o governo tambem e probrasil podem classificalas como progoverno avancabrasil reformadaprevidencia lavatoga anticrime reformaadministrativa,manifestations are not progressing are probrasil if you think the government as well as probrasil can classify as progress avancabrasil reformed prevalence anticrima administrative reform reform lavatoga,0.0
isso e materia para ser divulgada isso nao interessa a ninguema folha deixou tem ser um jornal serio faz tempopq voce nao estao fazendo como todas as emissoras defendendo a reforma da previdenciaporque a maior parte da populacao brasileira saber se a reforma o brasil quebra,this is the material to be disclosed this does not matter the leaf nanguema has been a serious newspaper there is temporapq you are not doing as all broadcasters defending the reform of prevention that most of the brazilian population know if reform brazil breaks,0.08333333333333334
o kin errou em mas o bolsonaro tambem atacou a reforma da previdencia varias vezes e hoje quer aprovala seres humanos evoluem,kin made a mistake in but bolsonaro also attacked the reform of social security several times and today wants to approve humans evolve,0.07777777777777778
a sra tem razao existem devedores e eles devem ser cobrados no entanto ainda que todos pagassem o que devem o valor arrecadado nao resolveria o rombo da previdencia a reforma nao ira tirar dos mais pobres sugiro seguir o brunobiancoleal para compreender melhor a reforma,mrs there are reason there are debtors and they must be charged however even if everyone paid what the amount was collected would not solve the breakthrough of social security the reform will not take from the poorest i suggest following brunobiancoleal to better understand reform,0.17777777777777778
essa vai pra voce petralha da bahia que esta fazendo gritaria com a reforma da previdencia passe vergonha com o seu governador escoria e depois lacra no na proxima eleicao,this one goes to you petralha da bahia who is shouting with the reform of the social security pass shame with his governor drives and then backed in the next election,0.016666666666666666
esses senadores estao de brincadeira com o povo deveriam se preocupar com temas verdadeiramente relevantes como a reforma da previdencia e lei anticrime nao passam de uns bundoes a quem pagamos altos salarios para debaterem sobre extintor em carros ah vao tomar no toba,these senators are playing with the people should be concerned with truly relevant topics such as the reform of the anti crime social security and law they are a bunch to those who pay high salary to debate extinguisher on cars ah will take in the toba,0.14833333333333334
estou torcendo pra que essa direita true aprenda que jacobinismo nao e a saida ja estou vendo varios procuradores contra a reforma da previdencia e isso bate com a tentativa de golpe contra o temer ha sim uma tentativa de desestabilizar qualquer governo que tente fazela,im hoping that this right right learn that jacobinism is not and the exit i am already seeing several prosecutors against the pension reform and this hits the attempt to blow against temer there is an attempt to destabilize any government that tries to do,0.11785714285714285
e indispensavel que ele expliqueem rede nacionala reforma da previdencia em linguagem didatica para que o povo entenda o que esta em jogo,it is indispensable that they explain a national network reform of prevention in didactic language so that the people understand what is at stake,-0.04999999999999999
governo tem que fazer campanha bem feita pela reforma da previdencia o povo que so sabe contar mentiras e enganar o povo ja esta fazendo a dele,government has to campaign well made by the reform of social security the people who only know how to tell lies and deceive the people already doing his,0.016666666666666666
segundo essa logica irretocavel o golden shower que levou lideres de partidos governistas a dizer que o presidente estava louco pondo em duvida as chances da reforma da previdencia e gerou uma avalanche negativa nas redes bolsonaristas na verdade foi uma tacada de mestre,according to this irretocable logic the golden shower who led leaders of governing parties to say that the president was crazy about doubting the chances of social security reform and generated a negative avalanche in the scholarship networks was actually a master shot,-0.11333333333333333
aprendaalerlutecontraasmentirasdopt nao seja mula de partido corrupto leia a reforma da previdencia,learnlutelutecontrasenmentirasdopt do not be corrupt party mule read the reform of social security,-0.23333333333333334
quem e contra a reforma da previdencia quer manter a desigualdade,who and against the reform of social security wants to maintain inequality,0.11666666666666667
paulinho da forca do mal e o centrao dos infernos acham que com a economia que a reforma da previdencia o presidente usara essa grana pra tentar se reeleger os caras estao tao acostumados a passar a mao no dinheiro do contribuinte que acham que todos agem como eles canalhas,paulinho da forca do evil and the centers of hell think that with the economy that the previdency reform the president had used this money to try to reelect the guys are so used to spending the hand to the taxpayer money who think everyone acts like them scoundrels,-1.0
andreazzaeditor e um falastrao do apocalipse falar que e mais importante em aprovar a reforma da previdencia e deixar corruptos soltos e um tanto estranho na atual conjuntura do pais o pais tem sim q ser passado a limpoas reformas tem q ser aprovadas juntos com as prisoes,andreazzaeditor is a speech of the apocalypse to say that it is more important to approve the reform of the social security and to make corrupt loose and somewhat strange in the current conjuncture of the country the country has to be passed to clean reforms has to be approved together with the prisons,0.08413461538461539
gracas a mobilizacao do povo nas ruas e nas redes sociais a reforma da previdencia sera aprovada parabens a todos,gracas the mobilization of the people in the streets and on social networks the reform of the social security will be approved congratulations to all,0.03333333333333333
nos cargos ha apenas dois meses deputados federais fazem feriadao de dias e nao conseguem tempo sequer para iniciar o exame da reforma da previdencia e do pacote anticrime,in positions only two months ago federal deputies have a holiday of days and do not even get time to start the examination of the anti criminal pension reform and package,-0.2
a reforma da previdencia que todos os expresidentes disseram que iam fazer bolsonaro fez,the reform of the social security that all the expressiders said they were going to do bolsonaro,0.03333333333333333
numeros mais do que alarmantes mas com a reforma da previdencia e alguma estrategia do governo para investir mais poderia ser um grande foco de crescimento no pais,numbers more than alarming but with the reform of social security and some government strategy to invest more could be a major focus of growth in the country,0.19916666666666666
nada disso fomos as ruas contra a inercia desses congressistas queremos a reforma da previdencia aprovacao do pacote anticrime do ministro sergio moro fim do toma la da ca fim do foro privilegiado e a lava toga simples elegemos nossos representantes p isso,none of this we went to the streets against the inertia of these congressmen we want to reform the previdency approval of the anti criminal package of minister sergio moro end of toma la the end of the privileged forum and lava toga simples our representatives,-0.4
vempraruabr prezados pq nao convocar as pessoas para manifestacoes a favor do plano de seguranca do moro e reforma da previdencia cobrar dos congressistas agilidade em aprovar,vempraruabrabra dear because not to summon people for manifestations in favor of the moro security plan and social security reform charging for congressmen agility to approve,0.03333333333333333
ta querendo fazer campanha politica para as proximas eleicoes mostre que esta com o povo e vote a reforma da previdencia e a lei anticrime assim estara com o povo e traidor da patria tudo de ruim que acontece e gracas aos canalhas da camara deusbrasilbolsonaro,wanting to do political campaign for the close elections show that they are with the people and vote for the reform of social security and the anti criminal law that will be with the people and traitor of the boldness that happens and graces to the scoundrels of the chamber godbrasilbolbolbolballon,-0.12222222222222223
contra a reforma da previdencia e contra o pacote anticrime a esquerda e contra o brasil,against the reform of social security and against the anticriminal package on the left and against brazil,0.016666666666666666
podiam fazer um video do tipo o que fazer se areforma da previdencia nao for aprovada dai dar algumas sugestoes de qual pais mudar ou quanto e onde investir para uma previdencia particular etc etc,they could make a video of the type to do if it is forgiven the social security is not approved so give some suggestions of which parents change or how much and where to invest for a private social security etc etc,0.06666666666666667
parabens para o governo que negociou de forma republicana ate com a oposicao assim como aconteceu na mp espero que haja uma negociacao tb para a reforma da previdencia,congratulations to the government that negotiated in a republican way even with the opposition as it happened in the mp i hope there is a trading too for the reform of the social security,0.03333333333333333
temos medo da inflacaopor isso vamos as ruas exigir que o congressos aprove a reforma da previdencia,we are afraid of inflation of this we will demand that the congresses take advantage of the reform of the social security,-0.2833333333333333
o brasil sempre foi governado por poder e dinheiro e nao vai mudar tao facil diaeuvou para o congresso entender que o povo quer a nova previdencia a mp da reforma administrativa e o pacote anti crime,brazil has always been governed by power and money and will not change so easy diaeuvated to congress to understand that the people want the new security to the administrative reform and the anti crime package,0.28484848484848485
nao importa se o feito sera do congresso ou do governodobrasil nao resta nenhuma duvida que se o presidente jair bolsonaro conseguir a reforma da previdencia antes do recesso sera um grande feito do governo necessario ideal ou nao porem necessario absolutamente necessario,it doesnt matter if the achievement will be congress or governoralbrasil there is no doubt that if president jair bolsonaro gets the reform of social security before the recess will be a great achievement of the government required ideal or not needed absolutely necessary,0.43333333333333335
senador reforma da previdencia e pacotao anticrime agiliza la,senator reform of anti crime social security and against,0.03333333333333333
mas a nova politica nao se fara em um dia ou dois sem apoio nao tem governo maia apoia a reforma da previdencia e outras pautas do governo nao e o ideal mas acho que no momento e a melhor opcao,but the new policy is not done on one day or two without support has no mayan government supports the reform of the security and other government guidelines is not ideal but i think at the moment and the best option,0.14034090909090907
gleisi menina aproveita o ultimo mandato porque quanto mas voces raca oposicao ao bolsonaro pela reforma da previdencia mais voces perderao porque o deus que esta com bolsonaro vai levar ele no topoescreve ai pra nao esquecer bolsonaro vai chegar onde deus quizer,gleisi girl takes advantage of the last mandate because how much you are overwhelmed to the bolsonaro for the reform of social security you will lose because the god who is with bolsonaro will take him at the topoopy to not forget bolsonaro will come where god wants,0.10833333333333334
o que mais me irritava no protesto nao era gente fumando gente bebendo ou gente contra a reforma da previdencia era uma moca do psol que estava em cima do carro de sol pedindo jogal pro carro andar jogral e o caralho minha tia anda com esse carro que as pessoas saem da frente,what irritated me most in protest was not people smoking drinking or people against the renovation of social security was a psol moan that was on the suns car asking jogal for the car to play and the fucking my aunt walks with this car that people get ahead,-0.022222222222222216
entao vamos trabalhar em prol do brasil aprovar reforma da previdencia impeachment dos ministros do stf aprovar a lei anticrime etc etc etc,so lets work on the sake of brazil approve reform of the impeachment of stf ministers approve the anticrime law etc etc etc,0.0
eu quero e a reforma da previdencia chega de enrolacao vamos trabalhar srs acelerareformadaprevidencia,i want and the pension reform arrives from winding lets work on srs accelerate appreciation,0.0
ele jamais mentiu inclusive ele falou muito da reforma da previdencia ou a previdencia muda ou logo quebra e ng mais recebe aposentadoria ates as pessoas viviam ate e poucos anos hj vivem ate e muitos q seposentaram voltam a trabalhar pq a renda nao da,he has never lied even he spoke a lot about the reform of social security or the social security change or soon breaks and no more receive retirement,-0.061111111111111116
soltaram esse audio para tentar sabotar a reforma da previdencia igual fizeram com o temer,they released this audio to try to sabotage the same social security reform did with temer,0.016666666666666666
tbm nao sou fa do onyx mas gostei de tres acoes em especial regulamentar o homeschooling privatizacao dos portos e aeroportos e combater o crime violento reforma da previdencia ainda vai dar muita discussao penso q estamos no caminho certo,i am not on onyx but i liked three graces in particular regulating the port and airport privatization and fighting the violent crime reform of social security will still give a lot of discussion i think we are on the right track,0.05714285714285712
por um lado bolsonaro demonstrou uma disposicao positiva ao apresentar o projeto de reforma da previdencia logo nos primeiros meses de seu governo entretanto esta deixando a desejar em termos de habilidade politica para sensibilizar os parlamentares no sentido da sua aprovacao,on the one hand bolsonaro demonstrated a positive provision in presenting the social security reform project in the early months of his government however is leaving in terms of political skill to sensitize parliamentarians to approve their approval,0.09015151515151515
espero que vc nao entre para a historia como o deputado que foi contra o brasil e os brasileiros e a favor do ilicito da censura inconstitucional imposta por ministros do stf q nao honram o cargo q ocupam qto a reforma da previdencia so digo uma coisa precisa ser aprovada,i hope you do not go into history as the deputy who was against brazil and the brazilians and in favor of the unconstitutional censorship imposed by stf ministers who do not honor the position that occupies the reform of social security only i say something needs to be approved,0.016666666666666666
nos brasileiros estamos de olho em cada um de voces desse centrao oportunista continuem assim desafiando o eleitor e atrapalhando o pais e terao um surpresa nas proximas eleicoes o povo nao tem mais memoria curta reformadaprevidencia coafcommoro stfnaosoltebandidos,in brazilians we are keeping an eye on each of you of this opportunistic centered centers continue to challenge the voter and disrupting the country and will have a surprise in the next elections the people have no shorter memory renovated coafcomoro stfnaosoltebadidos,0.0
fizemos campanha para esse individuo a toa estou super arrependida ele fala mal do nosso presidente engavetou a lava toga e fica fazendo minimi com a reforma da previdencia lavatogaja novaprevidenciaja pacoteanticrime,we campaigned for this individual im super sorry he speaks badly of our president sheed lava toga and is mini with the renovation of the lavatogaja novaprevidenciaja package,-0.21666666666666662
h i p o c r i t a cade a reforma da previdencia pbial,h i p o c r i t a,0.0
parabens pelo apoio a reformadaprevidencia,congratulations for the support of the renovated preview,0.0
maia ja esta dizendo que o governo nao tem os votos suficientes para a reforma da previdencia ja mostrando a que veio como bem disse janaina o psl vai se arrepender de ter apoiado esse crapula,mayan is already saying that the government does not have enough votes for the reform of the forecast already showing what came as well said the psl will regret having supported this crapula,0.0
isso vamos focar na reforma da previdencia chegar de confusao foco e uniao,this we will focus on the social security reform arrives from confusion focus and union,0.03333333333333333
se depender da lideranca do jair nao acontecerao o maia que o diga deu um passa moleque no jair e encabecou a votacao da reforma da previdencia bolsonaro sabe jaizar esbravejar lacrar e fugir nao liderar,if it depends on the leader of jair there will not be the mayan who said it gave a jair boy and headed the voting of the bolsonaro social security reform knows how to raise seal and escape not lead,0.03333333333333333
o socialista guilherme boulos se aliou ao cantor seu jorge para juntos atacarem a proposta de reforma da previdencia da equipe economica de bolsonaro,socialist guilherme boulos combined with the singer seu jorge to attack the proposal for reforming the social security team of bolsonaros economic team,0.11666666666666667
qual a funcao da camara dos deputados e senado federal anos de discussao sobre a reforma da previdencia e ate agora nada e ainda isentona passa pano,what is the function of the chamber of deputies and federal senate years of discussion about the reform of social security and so far nothing and still exemptona passes cloth,0.06666666666666667
a reforma da previdencia e essencial ate para o pais se nao houver vira venezuelamas nao adianta resolver o problema da previdencia e nao mexer na estabilidade do funcionalismo publico,the reform of social security is essential to the country if there is no venezuelamas is no use solving the problem of social security and not moving the stability of public functionalism,0.016666666666666666
faltam dias pra terminar setembro e a reforma da previdencia ainda nao foi votada no senado entrou na barganha para ameacar a cpi da lava toga alcolumbre virou um renan mais novo e mais gordo,days left to finish september and social security reform has not yet been voted in the senate entered the bargain to threaten lava toga cpi alcolumbre became a younger and more fat renan,0.13333333333333333
pbens brasil senadores e deputadossigam trabalhando reformadaprevidencia,pbens brazil senators and deputy sigral working reforded prevention,0.0
no mesmo canal de tv que diz que a reforma da previdencia vai passar e gerar mais empregos,on the same tv channel that says that the social security reform will pass and generate more jobs,0.17777777777777778
nas palavras do proprio ministro nao e reforma da previdencia e sim nova previdencia oureformaouquebra,in the words of the minister itself is not the reform of social security but a new social security he ordered,0.06767676767676767
deveria esta do lado da reforma da previdencia essa briga olavista so enfraquece a articulacao,it should be on the side of the social security reform this fight olavist only weakens the articulation,0.016666666666666666
e aquele amiguinho seu que acreditava no deputado dele que dizia q a reforma da previdencia seria ruim para os pobres dai vem o paulinho da forca e fala q na verdade eles estao preocupados e com os beneficios que o bolsonaro pode fazer com o dinheiro centraoblocodeladrao,and that little friend of his who believed in his deputy who said that the reform of social security would be bad for the poor there come the paulinho of the force and says that they are actually worried and with the benefits that bolsonaro can do with the money centraoblocodelate,-0.2508333333333333
hoje e dia de focar na reforma da previdencia prsenado senadofederal senadoaproveareforma,today and day to focus on the reform of prized senate senate senate senadoaprovereforma,0.0
o eleitor brasileiro tem que memorizar os crapulas que sao contra a reforma da previdencia e nas proximas eleicoes derrotar estes cafajestes que se opoem contra o povo,the brazilian voter has to memorize the crapulas that are against the reform of social security and in the next elections to defeat these cafajestes that oppose the people,0.016666666666666666
e serio tabataamaralsp vc foi votada para votar nao para aparecer na midia gosto do seu discurso e falta so apoiar a reformadaprevidencia,and serious tabataamaralsp you have been voted to vote not to appear in the media taste of your speech and missing only to support the reform,-0.17777777777777778
radiojovempan incoerencia voces fazem toda propaganda a favor da reforma da previdencia e se posicionam a favor mas permitem uma campanha contra a reforma ser anunciada na radio em recife pelo sindffisco pe como pode isso,radiojovempan incoerencia you do all advertising in favor of the reform of social security and position themselves in favor but allow a campaign against the reform being announced on the radio in recife by sindffisco pe as it can,0.03333333333333333
obra do governo federal vcs nao retomaram porra nenhuma oque vc tem que fazer e acelerar a aprovacao da reforma da previdencia e parar de gastar no cartao corporativo,federal government work you have not returned fucking what you have to do and according the approvation of prevention reform and stopping to some in the corporate card,-0.3
depfmitidieri eu nao votoem quem vota contra a reforma da previdencia,depfmitidieri i do not vote for those who vote against the pension reform,0.0
paulo guedes diz que vazamentos sao para prejudicar reforma da previdencia cada banqueiro com a sua obsessao ridiculo governodobaixoclero,paulo guedes says leaks are to harm the previdency renovation each banker with his or her obsession ruler,0.0
se vc e contra a reforma da previdencia vc e contra o futuro do brasil dos seus filhos netos e bisnetos euapoionovaprevidencia lutepelasuaaposentadoria,if you are against the reform of the social security and against the future of brazil of your children grandchildren and great grandchildren,0.2777777777777778
um verdadeiro caos essa greve o pais precisa da reforma da previdencia peco que vote a favor deputado e vamos reconstruir nossos pais,true chaos this strike the country needs the reform of the peco social security to vote for deputy and we will rebuild our parents,0.19166666666666665
quem sabe o mesmo milagre que aconteceu com a reforma da previdencia nao acontece com o pacote ante crime tambem e aprovam logo tudo antes do recesso,maybe the same miracle that happened with the pension reform does not happen with the ante crime package too and soon approach everything before recess,0.0
atenda ao povo e ajude o brasil e vc um dia tera a consciencia tranquila q fez o bem para uma nacao nao compactue ainda mais com a corrupcao ainda da tempo de se arrepender e fazer o certo reformadaprevidencia pacoteanticrimeja,meet the people and help brazil and you will one day have a quiet consciousness that did the good for a nation not to compact even more with the corruption yet of the time to regret and make the renovated previdence package,0.39999999999999997
bom diaaaaa o nosso dia chegou pela reforma da previdencia pacote anti crime do ministro moro lava toga mp por um brasil melhor e mais justo,good diaaaaa our day arrived by the renovation of the anti crime package of minister moro lava toga mp for a better and fairer brazil,0.6
trilhaosemprivilegios reformadaprevidencia,trails privilegios renovated previdence,0.0
carta aberta ha carlazambelli pslnacional manifesto aqui minha total discordancia e decepcao ao ver a bancada de apoio desidratar a reforma lutamos para que a reforma da previdencia do do governo fosse aprovada com intuito tambem de terminar com as castas,open letter ha carlazambelli pslnational manifesto here my total disagreement and disappointment when seeing the support bench dehydrate the reform we struggle so that the governments social security reform is approved in order to finish the castes,-0.14166666666666666
com o beneplacito patrocinio de santos cruz o general de pijamas que ate agora nao conseguiu colocar no ar por incompetencia ou desvio de foco a campanha a favor da reforma da previdencia presidente remove este desagregador insubordinado da equipe,with the benefacito patrocinio de santos cruz the general of pajamas who so far failed to put in the air for incompetence or deviation from focus on the campaign in favor of the reform of the president removal removes this insubordinate disintegrating from the team,-0.11666666666666665
massa manipulada pela esquerda nao sabem nem por que e quem estao lutando querem mais pela educacao mas sem reforma da previdencia e incompativel zumbis inuteis,massa manipulated by the left do not know why and who is fighting want more for education but without reform of social security and incompatible zombies,0.17777777777777778
pra variar gleisi fazendo tumulto junto com sua turma o atrapalhar paulo guedes explicar a reforma que tipo de gnt vota nesses lixos o representar o povo la na camara pqp mano reformadaprevidencia,to vary gleisi turning together with his class to disturb paulo guedes explain the reform what kind of gnt vote in these waste to represent the people there in the chamber pqp mano renovatedoprevidencia,0.19999999999999998
